2,Thinking Out Loud,2,2,17,Ed Sheeran,2015-02-14
3,Take Me To Church,3,2,25,Hozier,2015-02-14
4,Blank Space,4,1,14,Taylor Swift,2015-02-14
5,Sugar,6,2,3,Maroon 5,2015-02-14
6,Lips Are Movin,7,4,15,Meghan Trainor,2015-02-14
7,I'm Not The Only One,8,5,22,Sam Smith,2015-02-14
8,Jealous,9,7,21,Nick Jonas,2015-02-14
9,Shake It Off,5,1,24,Taylor Swift,2015-02-14
10,Centuries,10,10,21,Fall Out Boy,2015-02-14
11,Time Of Our Lives,21,9,8,Pitbull & Ne-Yo,2015-02-14
12,All About That Bass,11,1,30,Meghan Trainor,2015-02-14
13,I Don't Mind,14,11,11,Usher Featuring Juicy J,2015-02-14
14,Love Me Like You Do,20,3,4,Ellie Goulding,2015-02-14
15,FourFiveSeconds,54,4,2,Rihanna & Kanye West & Paul McCartney,2015-02-14
16,Love Me Harder,12,7,17,Ariana Grande & The Weeknd,2015-02-14
17,Only,17,12,14,Nicki Minaj Featuring Drake  Lil Wayne & Chris Brown,2015-02-14
18,I Don't F**k With You,13,11,19,Big Sean Featuring E-40,2015-02-14
19,The Heart Wants What It Wants,15,6,13,Selena Gomez,2015-02-14
20,CoCo,23,20,11,O.T. Genasis,2015-02-14
21,Stay With Me,26,2,43,Sam Smith,2015-02-14
22,7/11,19,13,10,Beyonce,2015-02-14
23,Animals,18,3,24,Maroon 5,2015-02-14
24,No Type,22,16,19,Rae Sremmurd,2015-02-14
25,She Knows,38,19,11,Ne-Yo Featuring Juicy J,2015-02-14
26,Ghost,24,21,14,Ella Henderson,2015-02-14
27,Truffle Butter,71,14,2,Nicki Minaj Featuring Drake & Lil Wayne,2015-02-14
28,The Hanging Tree,16,12,10,James Newton Howard Featuring Jennifer Lawrence,2015-02-14
29,Style,37,6,8,Taylor Swift,2015-02-14
30,Tuesday,25,12,19,I LOVE MAKONNEN Featuring Drake,2015-02-14
31,G.D.F.R.,34,8,12,Flo Rida Featuring Sage The Gemini & Lookas,2015-02-14
32,Riptide,31,30,32,Vance Joy,2015-02-14
33,Prayer In C,40,23,9,Lillywood & Robin Schulz,2015-02-14
34,Habits (Stay High),30,3,36,Tove Lo,2015-02-14
35,Bang Bang,28,3,27,Jessie J  Ariana Grande & Nicki Minaj,2015-02-14
36,Elastic Heart,32,17,4,Sia,2015-02-14
37,Chandelier,33,8,39,Sia,2015-02-14
38,Earned It (Fifty Shades Of Grey),27,3,6,The Weeknd,2015-02-14
39,Waves,29,14,24,Mr. Probz,2015-02-14
40,Don't,36,9,34,Ed Sheeran,2015-02-14
41,I See You,41,41,10,Luke Bryan,2015-02-14
42,Heroes (We Could Be),35,31,18,Alesso Featuring Tove Lo,2015-02-14
43,Stuck On A Feeling,52,43,6,Prince Royce Featuring Snoop Dogg,2015-02-14
44,Rude,45,1,41,MAGIC!,2015-02-14
45,I Lived,39,32,10,OneRepublic,2015-02-14
46,Talladega,43,43,15,Eric Church,2015-02-14
47,Sun Daze,44,44,15,Florida Georgia Line,2015-02-14
48,Lonely Tonight,51,47,9,Blake Shelton Featuring Ashley Monroe,2015-02-14
49,Take Your Time,53,20,5,Sam Hunt,2015-02-14
50,Outside,56,29,8,Calvin Harris Featuring Ellie Goulding,2015-02-14
51,Night Changes,46,31,11,One Direction,2015-02-14
52,Make Me Wanna,55,43,12,Thomas Rhett,2015-02-14
53,Sledgehammer,49,40,10,Fifth Harmony,2015-02-14
54,I Bet My Life,63,28,13,Imagine Dragons,2015-02-14
55,Something In The Water,42,24,18,Carrie Underwood,2015-02-14
56,Heartbeat Song,67,21,3,Kelly Clarkson,2015-02-14
57,Ayo,65,21,4,Chris Brown & Tyga,2015-02-14
58,Feeling Myself,58,39,7,Nicki Minaj Featuring Beyonce,2015-02-14
59,Just Gettin' Started,61,54,10,Jason Aldean,2015-02-14
60,Try Me,57,45,15,DeJ Loaf,2015-02-14
61,Drinking Class,60,53,16,Lee Brice,2015-02-14
62,Like A Cowboy,68,62,9,Randy Houser,2015-02-14
63,Shut Up And Dance,64,4,12,WALK THE MOON,2015-02-14
64,Often,59,59,16,The Weeknd,2015-02-14
65,Apparently,70,58,7,J. Cole,2015-02-14
66,Mean To Me,66,53,13,Brett Eldredge,2015-02-14
67,Throw Sum Mo,73,30,5,Rae Sremmurd Featuring Nicki Minaj & Young Thug,2015-02-14
68,Only One,120,35,4,Kanye West Featuring Paul McCartney,2015-02-14
69,Ain't Worth The Whiskey,77,43,5,Cole Swindell,2015-02-14
70,Lonely Eyes,74,50,7,Chris Young,2015-02-14
71,All About It,76,71,4,Hoodie Allen Featuring Ed Sheeran,2015-02-14
72,Trap Queen,86,2,2,Fetty Wap,2015-02-14
73,Homegrown,81,35,3,Zac Brown Band,2015-02-14
74,Shotgun Rider,62,38,18,Tim McGraw,2015-02-14
75,Shots,120,75,1,Imagine Dragons,2015-02-14
76,Somebody,94,10,2,Natalie La Rose Featuring Jeremih,2015-02-14
77,Homegrown Honey,80,53,10,Darius Rucker,2015-02-14
78,God Made Girls,75,61,15,RaeLynn,2015-02-14
79,Geronimo,88,53,6,Sheppard,2015-02-14
80,Post To Be,89,13,4,Omarion Featuring Chris Brown & Jhene Aiko,2015-02-14
81,Budapest,120,32,1,George Ezra,2015-02-14
82,Take It On Back,83,82,5,Chase Bryant,2015-02-14
83,Beg For It,72,27,15,Iggy Azalea Featuring M0,2015-02-14
84,L.A.LOVE (la la),79,27,17,Fergie,2015-02-14
85,Say You Do,90,52,3,Dierks Bentley,2015-02-14
86,Til It's Gone,69,60,14,Kenny Chesney,2015-02-14
87,Dangerous,97,56,15,David Guetta Featuring Sam Martin,2015-02-14
88,Can't Stop Dancin',95,88,3,Becky G,2015-02-14
89,What We Ain't Got,92,89,5,Jake Owen,2015-02-14
90,The Body,93,87,3,Wale Featuring Jeremih,2015-02-14
91,A Guy Walks Into A Bar,98,51,5,Tyler Farr,2015-02-14
92,Chains,120,13,1,Nick Jonas,2015-02-14
93,Perfect Storm,78,52,17,Brad Paisley,2015-02-14
94,Body Language,87,72,17,Kid Ink Featuring Usher & Tinashe,2015-02-14
95,Talking Body,120,12,1,Tove Lo,2015-02-14
96,I Bet,120,43,1,Ciara,2015-02-14
97,Not For Long,91,80,4,B.o.B Featuring Trey Songz,2015-02-14
98,I Mean It,120,98,3,G-Eazy Featuring Remo,2015-02-14
99,Steal My Girl,84,13,18,One Direction,2015-02-14
100,***Flawless,100,41,19,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2015-02-14
1,Uptown Funk!,1,1,11,Mark Ronson Featuring Bruno Mars,2015-02-07
2,Thinking Out Loud,2,2,16,Ed Sheeran,2015-02-07
3,Take Me To Church,4,2,24,Hozier,2015-02-07
4,Blank Space,3,1,13,Taylor Swift,2015-02-07
5,Shake It Off,5,1,23,Taylor Swift,2015-02-07
6,Sugar,8,2,2,Maroon 5,2015-02-07
7,Lips Are Movin,6,4,14,Meghan Trainor,2015-02-07
8,I'm Not The Only One,7,5,21,Sam Smith,2015-02-07
9,Jealous,9,7,20,Nick Jonas,2015-02-07
10,Centuries,12,10,20,Fall Out Boy,2015-02-07
11,All About That Bass,10,1,29,Meghan Trainor,2015-02-07
12,Love Me Harder,11,7,16,Ariana Grande & The Weeknd,2015-02-07
13,I Don't F**k With You,14,11,18,Big Sean Featuring E-40,2015-02-07
14,I Don't Mind,17,11,10,Usher Featuring Juicy J,2015-02-07
15,The Heart Wants What It Wants,15,6,12,Selena Gomez,2015-02-07
16,The Hanging Tree,13,12,9,James Newton Howard Featuring Jennifer Lawrence,2015-02-07
17,Only,19,12,13,Nicki Minaj Featuring Drake  Lil Wayne & Chris Brown,2015-02-07
18,Animals,16,3,23,Maroon 5,2015-02-07
19,7/11,18,13,9,Beyonce,2015-02-07
20,Love Me Like You Do,36,3,3,Ellie Goulding,2015-02-07
21,Time Of Our Lives,24,9,7,Pitbull & Ne-Yo,2015-02-07
22,No Type,20,16,18,Rae Sremmurd,2015-02-07
23,CoCo,26,20,10,O.T. Genasis,2015-02-07
24,Ghost,22,21,13,Ella Henderson,2015-02-07
25,Tuesday,21,12,18,I LOVE MAKONNEN Featuring Drake,2015-02-07
26,Stay With Me,27,2,42,Sam Smith,2015-02-07
27,Earned It (Fifty Shades Of Grey),70,3,5,The Weeknd,2015-02-07
28,Bang Bang,23,3,26,Jessie J  Ariana Grande & Nicki Minaj,2015-02-07
29,Waves,25,14,23,Mr. Probz,2015-02-07
30,Habits (Stay High),28,3,35,Tove Lo,2015-02-07
31,Riptide,30,30,31,Vance Joy,2015-02-07
32,Elastic Heart,29,17,3,Sia,2015-02-07
33,Chandelier,33,8,38,Sia,2015-02-07
34,G.D.F.R.,38,8,11,Flo Rida Featuring Sage The Gemini & Lookas,2015-02-07
35,Heroes (We Could Be),35,31,17,Alesso Featuring Tove Lo,2015-02-07
36,Don't,31,9,33,Ed Sheeran,2015-02-07
37,Style,52,6,7,Taylor Swift,2015-02-07
38,She Knows,50,19,10,Ne-Yo Featuring Juicy J,2015-02-07
39,I Lived,32,32,9,OneRepublic,2015-02-07
40,Prayer In C,47,23,8,Lillywood & Robin Schulz,2015-02-07
41,I See You,45,41,9,Luke Bryan,2015-02-07
42,Something In The Water,41,24,17,Carrie Underwood,2015-02-07
43,Talladega,46,43,14,Eric Church,2015-02-07
44,Sun Daze,49,44,14,Florida Georgia Line,2015-02-07
45,Rude,43,1,40,MAGIC!,2015-02-07
46,Night Changes,42,31,10,One Direction,2015-02-07
47,Don't Tell 'Em,39,6,31,Jeremih Featuring YG,2015-02-07
48,Black Widow,44,3,30,Iggy Azalea Featuring Rita Ora,2015-02-07
49,Sledgehammer,51,40,9,Fifth Harmony,2015-02-07
50,Blame,40,19,20,Calvin Harris Featuring John Newman,2015-02-07
51,Lonely Tonight,54,47,8,Blake Shelton Featuring Ashley Monroe,2015-02-07
52,Stuck On A Feeling,56,43,5,Prince Royce Featuring Snoop Dogg,2015-02-07
53,Take Your Time,71,20,4,Sam Hunt,2015-02-07
54,FourFiveSeconds,120,4,1,Rihanna & Kanye West & Paul McCartney,2015-02-07
55,Make Me Wanna,59,43,11,Thomas Rhett,2015-02-07
56,Outside,58,29,7,Calvin Harris Featuring Ellie Goulding,2015-02-07
57,Try Me,53,45,14,DeJ Loaf,2015-02-07
58,Feeling Myself,61,39,6,Nicki Minaj Featuring Beyonce,2015-02-07
59,Often,67,59,15,The Weeknd,2015-02-07
60,Drinking Class,63,53,15,Lee Brice,2015-02-07
61,Just Gettin' Started,64,54,9,Jason Aldean,2015-02-07
62,Shotgun Rider,55,38,17,Tim McGraw,2015-02-07
63,I Bet My Life,69,28,12,Imagine Dragons,2015-02-07
64,Shut Up And Dance,74,4,11,WALK THE MOON,2015-02-07
65,Ayo,72,21,3,Chris Brown & Tyga,2015-02-07
66,Mean To Me,75,53,12,Brett Eldredge,2015-02-07
67,Heartbeat Song,37,21,2,Kelly Clarkson,2015-02-07
68,Like A Cowboy,77,62,8,Randy Houser,2015-02-07
69,Til It's Gone,60,60,13,Kenny Chesney,2015-02-07
70,Apparently,81,58,6,J. Cole,2015-02-07
71,Truffle Butter,120,14,1,Nicki Minaj Featuring Drake & Lil Wayne,2015-02-07
72,Beg For It,57,27,14,Iggy Azalea Featuring M0,2015-02-07
73,Throw Sum Mo,87,30,4,Rae Sremmurd Featuring Nicki Minaj & Young Thug,2015-02-07
74,Lonely Eyes,79,50,6,Chris Young,2015-02-07
75,God Made Girls,76,61,14,RaeLynn,2015-02-07
76,All About It,78,71,3,Hoodie Allen Featuring Ed Sheeran,2015-02-07
77,Ain't Worth The Whiskey,83,43,4,Cole Swindell,2015-02-07
78,Perfect Storm,65,52,16,Brad Paisley,2015-02-07
79,L.A.LOVE (la la),66,27,16,Fergie,2015-02-07
80,Homegrown Honey,80,53,9,Darius Rucker,2015-02-07
81,Homegrown,48,35,2,Zac Brown Band,2015-02-07
82,Worth It,120,12,1,Fifth Harmony Featuring Kid Ink,2015-02-07
83,Take It On Back,86,82,4,Chase Bryant,2015-02-07
84,Steal My Girl,82,13,17,One Direction,2015-02-07
85,Uma Thurman,73,22,2,Fall Out Boy,2015-02-07
86,Trap Queen,120,2,1,Fetty Wap,2015-02-07
87,Body Language,89,72,16,Kid Ink Featuring Usher & Tinashe,2015-02-07
88,Geronimo,88,53,5,Sheppard,2015-02-07
89,Post To Be,91,13,3,Omarion Featuring Chris Brown & Jhene Aiko,2015-02-07
90,Say You Do,96,52,2,Dierks Bentley,2015-02-07
91,Not For Long,95,80,3,B.o.B Featuring Trey Songz,2015-02-07
92,What We Ain't Got,94,89,4,Jake Owen,2015-02-07
93,The Body,98,87,2,Wale Featuring Jeremih,2015-02-07
94,Somebody,120,10,1,Natalie La Rose Featuring Jeremih,2015-02-07
95,Can't Stop Dancin',120,88,2,Becky G,2015-02-07
96,Immortals,120,72,1,Fall Out Boy,2015-02-07
97,Dangerous,90,56,14,David Guetta Featuring Sam Martin,2015-02-07
98,A Guy Walks Into A Bar,99,51,4,Tyler Farr,2015-02-07
99,Slow Motion,120,26,1,Trey Songz,2015-02-07
100,***Flawless,93,41,18,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2015-02-07
1,Uptown Funk!,1,1,10,Mark Ronson Featuring Bruno Mars,2015-01-31
2,Thinking Out Loud,4,2,15,Ed Sheeran,2015-01-31
3,Blank Space,2,1,12,Taylor Swift,2015-01-31
4,Take Me To Church,3,2,23,Hozier,2015-01-31
5,Shake It Off,9,1,22,Taylor Swift,2015-01-31
6,Lips Are Movin,6,4,13,Meghan Trainor,2015-01-31
7,I'm Not The Only One,5,5,20,Sam Smith,2015-01-31
8,Sugar,120,2,1,Maroon 5,2015-01-31
9,Jealous,7,7,19,Nick Jonas,2015-01-31
10,All About That Bass,10,1,28,Meghan Trainor,2015-01-31
11,Love Me Harder,8,7,15,Ariana Grande & The Weeknd,2015-01-31
12,Centuries,15,10,19,Fall Out Boy,2015-01-31
13,The Hanging Tree,14,12,8,James Newton Howard Featuring Jennifer Lawrence,2015-01-31
14,I Don't F**k With You,12,11,17,Big Sean Featuring E-40,2015-01-31
15,The Heart Wants What It Wants,13,6,11,Selena Gomez,2015-01-31
16,Animals,11,3,22,Maroon 5,2015-01-31
17,I Don't Mind,23,11,9,Usher Featuring Juicy J,2015-01-31
18,7/11,20,13,8,Beyonce,2015-01-31
19,Only,16,12,12,Nicki Minaj Featuring Drake  Lil Wayne & Chris Brown,2015-01-31
20,No Type,18,16,17,Rae Sremmurd,2015-01-31
21,Tuesday,19,12,17,I LOVE MAKONNEN Featuring Drake,2015-01-31
22,Ghost,28,21,12,Ella Henderson,2015-01-31
23,Bang Bang,25,3,25,Jessie J  Ariana Grande & Nicki Minaj,2015-01-31
24,Time Of Our Lives,35,9,6,Pitbull & Ne-Yo,2015-01-31
25,Waves,22,14,22,Mr. Probz,2015-01-31
26,CoCo,26,20,9,O.T. Genasis,2015-01-31
27,Stay With Me,21,2,41,Sam Smith,2015-01-31
28,Habits (Stay High),24,3,34,Tove Lo,2015-01-31
29,Elastic Heart,17,17,2,Sia,2015-01-31
30,Riptide,33,30,30,Vance Joy,2015-01-31
31,Don't,27,9,32,Ed Sheeran,2015-01-31
32,I Lived,34,32,8,OneRepublic,2015-01-31
33,Chandelier,30,8,37,Sia,2015-01-31
34,Hot Boy,29,6,25,Bobby Shmurda,2015-01-31
35,Heroes (We Could Be),31,31,16,Alesso Featuring Tove Lo,2015-01-31
36,Love Me Like You Do,45,3,2,Ellie Goulding,2015-01-31
37,Heartbeat Song,120,21,1,Kelly Clarkson,2015-01-31
38,G.D.F.R.,49,8,10,Flo Rida Featuring Sage The Gemini & Lookas,2015-01-31
39,Don't Tell 'Em,36,6,30,Jeremih Featuring YG,2015-01-31
40,Blame,32,19,19,Calvin Harris Featuring John Newman,2015-01-31
41,Something In The Water,41,24,16,Carrie Underwood,2015-01-31
42,Night Changes,39,31,9,One Direction,2015-01-31
43,Rude,38,1,39,MAGIC!,2015-01-31
44,Black Widow,37,3,29,Iggy Azalea Featuring Rita Ora,2015-01-31
45,I See You,51,41,8,Luke Bryan,2015-01-31
46,Talladega,50,43,13,Eric Church,2015-01-31
47,Prayer In C,53,23,7,Lillywood & Robin Schulz,2015-01-31
48,Homegrown,120,35,1,Zac Brown Band,2015-01-31
49,Sun Daze,52,44,13,Florida Georgia Line,2015-01-31
50,She Knows,56,19,9,Ne-Yo Featuring Juicy J,2015-01-31
51,Sledgehammer,44,40,8,Fifth Harmony,2015-01-31
52,Style,72,6,6,Taylor Swift,2015-01-31
53,Try Me,47,45,13,DeJ Loaf,2015-01-31
54,Lonely Tonight,59,47,7,Blake Shelton Featuring Ashley Monroe,2015-01-31
55,Shotgun Rider,48,38,16,Tim McGraw,2015-01-31
56,Stuck On A Feeling,63,43,4,Prince Royce Featuring Snoop Dogg,2015-01-31
57,Beg For It,42,27,13,Iggy Azalea Featuring M0,2015-01-31
58,Outside,76,29,6,Calvin Harris Featuring Ellie Goulding,2015-01-31
59,Make Me Wanna,66,43,10,Thomas Rhett,2015-01-31
60,Til It's Gone,62,60,12,Kenny Chesney,2015-01-31
61,Feeling Myself,61,39,5,Nicki Minaj Featuring Beyonce,2015-01-31
62,Touchin  Lovin,58,43,20,Trey Songz Featuring Nicki Minaj,2015-01-31
63,Drinking Class,67,53,14,Lee Brice,2015-01-31
64,Just Gettin' Started,68,54,8,Jason Aldean,2015-01-31
65,Perfect Storm,57,52,15,Brad Paisley,2015-01-31
66,L.A.LOVE (la la),55,27,15,Fergie,2015-01-31
67,Often,65,59,14,The Weeknd,2015-01-31
68,Hold You Down,60,39,20,DJ Khaled Featuring Chris Brown  August Alsina  Future & Jeremih,2015-01-31
69,I Bet My Life,64,28,11,Imagine Dragons,2015-01-31
70,Earned It (Fifty Shades Of Grey),82,3,4,The Weeknd,2015-01-31
71,Take Your Time,75,20,3,Sam Hunt,2015-01-31
72,Ayo,40,21,2,Chris Brown & Tyga,2015-01-31
73,Uma Thurman,120,22,1,Fall Out Boy,2015-01-31
74,Shut Up And Dance,71,4,10,WALK THE MOON,2015-01-31
75,Mean To Me,74,53,11,Brett Eldredge,2015-01-31
76,God Made Girls,70,61,13,RaeLynn,2015-01-31
77,Like A Cowboy,78,62,7,Randy Houser,2015-01-31
78,All About It,100,71,2,Hoodie Allen Featuring Ed Sheeran,2015-01-31
79,Lonely Eyes,73,50,5,Chris Young,2015-01-31
80,Homegrown Honey,80,53,8,Darius Rucker,2015-01-31
81,Apparently,79,58,5,J. Cole,2015-01-31
82,Steal My Girl,69,13,16,One Direction,2015-01-31
83,Ain't Worth The Whiskey,89,43,3,Cole Swindell,2015-01-31
84,Dear Future Husband,95,14,9,Meghan Trainor,2015-01-31
85,Only One,54,35,3,Kanye West Featuring Paul McCartney,2015-01-31
86,Take It On Back,92,82,3,Chase Bryant,2015-01-31
87,Throw Sum Mo,85,30,3,Rae Sremmurd Featuring Nicki Minaj & Young Thug,2015-01-31
88,Geronimo,93,53,4,Sheppard,2015-01-31
89,Body Language,83,72,15,Kid Ink Featuring Usher & Tinashe,2015-01-31
90,Dangerous,81,56,13,David Guetta Featuring Sam Martin,2015-01-31
91,Post To Be,98,13,2,Omarion Featuring Chris Brown & Jhene Aiko,2015-01-31
92,Glory,120,49,1,Common & John Legend,2015-01-31
93,***Flawless,88,41,17,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2015-01-31
94,What We Ain't Got,94,89,3,Jake Owen,2015-01-31
95,Not For Long,96,80,2,B.o.B Featuring Trey Songz,2015-01-31
96,Say You Do,120,52,1,Dierks Bentley,2015-01-31
97,No Love,91,69,18,August Alsina,2015-01-31
98,The Body,120,87,1,Wale Featuring Jeremih,2015-01-31
99,A Guy Walks Into A Bar,97,51,3,Tyler Farr,2015-01-31
100,I Mean It,120,98,2,G-Eazy Featuring Remo,2015-01-31
1,Uptown Funk!,1,1,9,Mark Ronson Featuring Bruno Mars,2015-01-24
2,Blank Space,2,1,11,Taylor Swift,2015-01-24
3,Take Me To Church,3,2,22,Hozier,2015-01-24
4,Thinking Out Loud,4,2,14,Ed Sheeran,2015-01-24
5,I'm Not The Only One,8,5,19,Sam Smith,2015-01-24
6,Lips Are Movin,5,4,12,Meghan Trainor,2015-01-24
7,Jealous,9,7,18,Nick Jonas,2015-01-24
8,Love Me Harder,11,7,14,Ariana Grande & The Weeknd,2015-01-24
9,Shake It Off,7,1,21,Taylor Swift,2015-01-24
10,All About That Bass,6,1,27,Meghan Trainor,2015-01-24
11,Animals,10,3,21,Maroon 5,2015-01-24
12,I Don't F**k With You,12,11,16,Big Sean Featuring E-40,2015-01-24
13,The Heart Wants What It Wants,14,6,10,Selena Gomez,2015-01-24
14,The Hanging Tree,17,12,7,James Newton Howard Featuring Jennifer Lawrence,2015-01-24
15,Centuries,13,10,18,Fall Out Boy,2015-01-24
16,Only,16,12,11,Nicki Minaj Featuring Drake  Lil Wayne & Chris Brown,2015-01-24
17,Elastic Heart,120,17,1,Sia,2015-01-24
18,No Type,21,16,16,Rae Sremmurd,2015-01-24
19,Tuesday,18,12,16,I LOVE MAKONNEN Featuring Drake,2015-01-24
20,7/11,24,13,7,Beyonce,2015-01-24
21,Stay With Me,19,2,40,Sam Smith,2015-01-24
22,Waves,22,14,21,Mr. Probz,2015-01-24
23,I Don't Mind,28,11,8,Usher Featuring Juicy J,2015-01-24
24,Habits (Stay High),20,3,33,Tove Lo,2015-01-24
25,Bang Bang,15,3,24,Jessie J  Ariana Grande & Nicki Minaj,2015-01-24
26,CoCo,26,20,8,O.T. Genasis,2015-01-24
27,Don't,23,9,31,Ed Sheeran,2015-01-24
28,Ghost,41,21,11,Ella Henderson,2015-01-24
29,Hot Boy,25,6,24,Bobby Shmurda,2015-01-24
30,Chandelier,37,8,36,Sia,2015-01-24
31,Heroes (We Could Be),39,31,15,Alesso Featuring Tove Lo,2015-01-24
32,Blame,32,19,18,Calvin Harris Featuring John Newman,2015-01-24
33,Riptide,36,30,29,Vance Joy,2015-01-24
34,I Lived,53,32,7,OneRepublic,2015-01-24
35,Time Of Our Lives,33,9,5,Pitbull & Ne-Yo,2015-01-24
36,Don't Tell 'Em,30,6,29,Jeremih Featuring YG,2015-01-24
37,Black Widow,31,3,28,Iggy Azalea Featuring Rita Ora,2015-01-24
38,Rude,27,1,38,MAGIC!,2015-01-24
39,Night Changes,34,31,8,One Direction,2015-01-24
40,Ayo,120,21,1,Chris Brown & Tyga,2015-01-24
41,Something In The Water,42,24,15,Carrie Underwood,2015-01-24
42,Beg For It,29,27,12,Iggy Azalea Featuring M0,2015-01-24
43,Stolen Dance,45,39,25,Milky Chance,2015-01-24
44,Sledgehammer,46,40,7,Fifth Harmony,2015-01-24
45,Love Me Like You Do,120,3,1,Ellie Goulding,2015-01-24
46,Rather Be,44,10,31,Clean Bandit Featuring Jess Glynne,2015-01-24
47,Try Me,47,45,12,DeJ Loaf,2015-01-24
48,Shotgun Rider,43,38,15,Tim McGraw,2015-01-24
49,G.D.F.R.,54,8,9,Flo Rida Featuring Sage The Gemini & Lookas,2015-01-24
50,Talladega,49,43,12,Eric Church,2015-01-24
51,I See You,56,41,7,Luke Bryan,2015-01-24
52,Sun Daze,51,44,12,Florida Georgia Line,2015-01-24
53,Prayer In C,60,23,6,Lillywood & Robin Schulz,2015-01-24
54,Only One,35,35,2,Kanye West Featuring Paul McCartney,2015-01-24
55,L.A.LOVE (la la),38,27,14,Fergie,2015-01-24
56,She Knows,61,19,8,Ne-Yo Featuring Juicy J,2015-01-24
57,Perfect Storm,57,52,14,Brad Paisley,2015-01-24
58,Touchin  Lovin,52,43,19,Trey Songz Featuring Nicki Minaj,2015-01-24
59,Lonely Tonight,62,47,6,Blake Shelton Featuring Ashley Monroe,2015-01-24
60,Hold You Down,64,39,19,DJ Khaled Featuring Chris Brown  August Alsina  Future & Jeremih,2015-01-24
61,Feeling Myself,59,39,4,Nicki Minaj Featuring Beyonce,2015-01-24
62,Til It's Gone,68,60,11,Kenny Chesney,2015-01-24
63,Stuck On A Feeling,78,43,3,Prince Royce Featuring Snoop Dogg,2015-01-24
64,I Bet My Life,58,28,10,Imagine Dragons,2015-01-24
65,Often,69,59,13,The Weeknd,2015-01-24
66,Make Me Wanna,72,43,9,Thomas Rhett,2015-01-24
67,Drinking Class,63,53,13,Lee Brice,2015-01-24
68,Just Gettin' Started,66,54,7,Jason Aldean,2015-01-24
69,Steal My Girl,55,13,15,One Direction,2015-01-24
70,God Made Girls,67,61,12,RaeLynn,2015-01-24
71,Shut Up And Dance,77,4,9,WALK THE MOON,2015-01-24
72,Style,71,6,5,Taylor Swift,2015-01-24
73,Lonely Eyes,73,50,4,Chris Young,2015-01-24
74,Mean To Me,75,53,10,Brett Eldredge,2015-01-24
75,Take Your Time,93,20,2,Sam Hunt,2015-01-24
76,Outside,90,29,5,Calvin Harris Featuring Ellie Goulding,2015-01-24
77,Irresistible,120,48,1,Fall Out Boy,2015-01-24
78,Like A Cowboy,83,62,6,Randy Houser,2015-01-24
79,Apparently,86,58,4,J. Cole,2015-01-24
80,Homegrown Honey,82,53,7,Darius Rucker,2015-01-24
81,Dangerous,70,56,12,David Guetta Featuring Sam Martin,2015-01-24
82,Earned It (Fifty Shades Of Grey),87,3,3,The Weeknd,2015-01-24
83,Body Language,76,72,14,Kid Ink Featuring Usher & Tinashe,2015-01-24
84,Somewhere In My Car,79,49,20,Keith Urban,2015-01-24
85,Throw Sum Mo,92,30,2,Rae Sremmurd Featuring Nicki Minaj & Young Thug,2015-01-24
86,Close Your Eyes,74,69,16,Parmalee,2015-01-24
87,Best Friends,120,87,1,Sophia Grace,2015-01-24
88,***Flawless,81,41,16,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2015-01-24
89,Ain't Worth The Whiskey,99,43,2,Cole Swindell,2015-01-24
90,Blank Space,120,90,1,I Prevail,2015-01-24
91,No Love,88,69,17,August Alsina,2015-01-24
92,Take It On Back,98,82,2,Chase Bryant,2015-01-24
93,Geronimo,96,53,3,Sheppard,2015-01-24
94,What We Ain't Got,95,89,2,Jake Owen,2015-01-24
95,Dear Future Husband,84,14,8,Meghan Trainor,2015-01-24
96,Not For Long,120,80,1,B.o.B Featuring Trey Songz,2015-01-24
97,A Guy Walks Into A Bar,97,51,2,Tyler Farr,2015-01-24
98,Post To Be,120,13,1,Omarion Featuring Chris Brown & Jhene Aiko,2015-01-24
99,Neon Light,89,43,20,Blake Shelton,2015-01-24
100,All About It,120,71,1,Hoodie Allen Featuring Ed Sheeran,2015-01-24
1,Uptown Funk!,2,1,8,Mark Ronson Featuring Bruno Mars,2015-01-17
2,Blank Space,1,1,10,Taylor Swift,2015-01-17
3,Take Me To Church,3,2,21,Hozier,2015-01-17
4,Thinking Out Loud,7,2,13,Ed Sheeran,2015-01-17
5,Lips Are Movin,4,4,11,Meghan Trainor,2015-01-17
6,All About That Bass,5,1,26,Meghan Trainor,2015-01-17
7,Shake It Off,9,1,20,Taylor Swift,2015-01-17
8,I'm Not The Only One,6,5,18,Sam Smith,2015-01-17
9,Jealous,10,7,17,Nick Jonas,2015-01-17
10,Animals,8,3,20,Maroon 5,2015-01-17
11,Love Me Harder,11,7,13,Ariana Grande & The Weeknd,2015-01-17
12,I Don't F**k With You,12,11,15,Big Sean Featuring E-40,2015-01-17
13,Centuries,14,10,17,Fall Out Boy,2015-01-17
14,The Heart Wants What It Wants,13,6,9,Selena Gomez,2015-01-17
15,Bang Bang,17,3,23,Jessie J  Ariana Grande & Nicki Minaj,2015-01-17
16,Only,15,12,10,Nicki Minaj Featuring Drake  Lil Wayne & Chris Brown,2015-01-17
